id,name,regime_id/id,description
compliance_code_eu_223389,1C107.a.1.,product_trade_compliance.regime_eu_dual,Cylinders having a diameter of 120 mm or greater and a length of 50 mm or greater;
compliance_code_eu_223390,1C107.a.2.,product_trade_compliance.regime_eu_dual,Tubes having an inner diameter of 65 mm or greater and a wall thickness of 25 mm or greater and a length of 50 mm or greater; or
compliance_code_eu_223391,1C107.a.3.,product_trade_compliance.regime_eu_dual,Blocks having a size of 120 mm × 120 mm × 50 mm or greater;
compliance_code_eu_223392,1C107.b.,product_trade_compliance.regime_eu_dual,"Pyrolytic or fibrous reinforced graphites, usable for rocket nozzles and reentry vehicle nose tips usable in ""missiles"", space launch vehicles specified in 9A004 or sounding rockets specified in 9A104;"
compliance_code_eu_223393,1C107.c.,product_trade_compliance.regime_eu_dual,"Ceramic composite materials (dielectric constant less than 6 at any frequency from 100 MHz to 100 GHz) for use in radomes usable in ""missiles"", space launch vehicles specified in 9A004 or sounding rockets specified in 9A104;"
compliance_code_eu_223394,1C107.d.,product_trade_compliance.regime_eu_dual,"Bulk machinable silicon-carbide reinforced unfired ceramic, usable for nose tips usable in ""missiles"", space launch vehicles specified in 9A004 or sounding rockets specified in 9A104;"
compliance_code_eu_223395,1C107.e.,product_trade_compliance.regime_eu_dual,"Reinforced silicon-carbide ceramic composites, usable for nose tips, reentry vehicles and nozzle flaps usable in ""missiles"", space launch vehicles specified in 9A004 or sounding rockets specified in 9A104;"
compliance_code_eu_223396,1C107.f.,product_trade_compliance.regime_eu_dual,"Bulk machinable ceramic composite materials consisting of an ‘Ultra High Temperature Ceramic (UHTC)’ matrix with a melting point equal to or greater than 3 000 °C and reinforced with fibres or filaments, usable for missile components (such as nose-tips, re-entry vehicles, leading edges, jet vanes, control surfaces or rocket motor throat inserts) in ""missiles"", space launch vehicles specified in 9A004, sounding rockets specified in 9A104 or ‘missiles’."
compliance_code_eu_223397,1C111,product_trade_compliance.regime_eu_dual,"Propellants and constituent chemicals for propellants, other than those specified in 1C011, as follows:"
compliance_code_eu_223398,1C111.a.,product_trade_compliance.regime_eu_dual,Propulsive substances:
compliance_code_eu_223399,1C111.a.1.,product_trade_compliance.regime_eu_dual,"Spherical or spheroidal aluminium powder other than that specified in the Military Goods Controls, in particle size of less than 200 μm and an aluminium content of 97 % by weight or more, if at least 10 % of the total weight is made up of particles of less than 63 μm, according to ISO 2591-1:1988 or national equivalents;"
compliance_code_eu_223400,1C111.a.2.,product_trade_compliance.regime_eu_dual,"Metal powders, other than that specified in the Military Goods Controls, as follows:"
compliance_code_eu_223401,1C111.a.2.a.,product_trade_compliance.regime_eu_dual,"Metal powders of zirconium, beryllium or magnesium, or alloys of these metals, if at least 90 % of the total particles by particle volume or weight are made up of particles of less than 60 μm (determined by measurement techniques such as using a sieve, laser diffraction or optical scanning), whether spherical, atomised, spheroidal, flaked or ground, consisting 97 % by weight or more of any of the following:"
compliance_code_eu_223402,1C111.a.2.a.1.,product_trade_compliance.regime_eu_dual,Zirconium;
compliance_code_eu_223403,1C111.a.2.a.2.,product_trade_compliance.regime_eu_dual,Beryllium; or
compliance_code_eu_223404,1C111.a.2.a.3.,product_trade_compliance.regime_eu_dual,Magnesium;
compliance_code_eu_223405,1C111.a.2.b.,product_trade_compliance.regime_eu_dual,"Metal powders of either boron or boron alloys with a boron content of 85 % or more by weight, if at least 90 % of the total particles by particle volume or weight are made up of particles of less than 60 μm (determined by measurement techniques such as using a sieve, laser diffraction or optical scanning), whether spherical, atomised, spheroidal, flaked or ground;"
compliance_code_eu_223406,1C111.a.3.,product_trade_compliance.regime_eu_dual,Oxidiser substances usable in liquid propellant rocket engines as follows:
compliance_code_eu_223407,1C111.a.3.a.,product_trade_compliance.regime_eu_dual,Dinitrogen trioxide (CAS 10544-73-7);
compliance_code_eu_223408,1C111.a.3.b.,product_trade_compliance.regime_eu_dual,Nitrogen dioxide (CAS 10102-44-0)/dinitrogen tetroxide (CAS 10544-72-6);
compliance_code_eu_223409,1C111.a.3.c.,product_trade_compliance.regime_eu_dual,Dinitrogen pentoxide (CAS 10102-03-1);
compliance_code_eu_223410,1C111.a.3.d.,product_trade_compliance.regime_eu_dual,Mixed Oxides of Nitrogen (MON);
compliance_code_eu_223411,1C111.a.3.e.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Inhibited Red Fuming Nitric Acid (IRFNA);
compliance_code_eu_223412,1C111.a.3.f.,product_trade_compliance.regime_eu_dual,"SEE MILITARY GOODS CONTROLS AND 1C238 FOR compounds composed of fluorine and one or more of other halogens, oxygen or nitrogen."
compliance_code_eu_223413,1C111.a.4.,product_trade_compliance.regime_eu_dual,Hydrazine derivatives as follows:
compliance_code_eu_223414,1C111.a.4.a.,product_trade_compliance.regime_eu_dual,Trimethylhydrazine (CAS 1741-01-1);
compliance_code_eu_223415,1C111.a.4.b.,product_trade_compliance.regime_eu_dual,Tetramethylhydrazine (CAS 6415-12-9);
compliance_code_eu_223416,1C111.a.4.c.,product_trade_compliance.regime_eu_dual,"N,N-Diallylhydrazine (CAS 5164-11-4);"
compliance_code_eu_223417,1C111.a.4.d.,product_trade_compliance.regime_eu_dual,Allylhydrazine (CAS 7422-78-8);
compliance_code_eu_223418,1C111.a.4.e.,product_trade_compliance.regime_eu_dual,Ethylene dihydrazine (CAS 6068-98-0);
compliance_code_eu_223419,1C111.a.4.f.,product_trade_compliance.regime_eu_dual,Monomethylhydrazine dinitrate;
compliance_code_eu_223420,1C111.a.4.g.,product_trade_compliance.regime_eu_dual,Unsymmetrical dimethylhydrazine nitrate;
compliance_code_eu_223421,1C111.a.4.h.,product_trade_compliance.regime_eu_dual,Hydrazinium azide (CAS 14546-44-2);
compliance_code_eu_223422,1C111.a.4.i.,product_trade_compliance.regime_eu_dual,"1,1-Dimethylhydrazinium azide (CAS 227955-52-4) / 1,2-Dimethylhydrazinium azide (CAS 299177-50-7);"
compliance_code_eu_223423,1C111.a.4.j.,product_trade_compliance.regime_eu_dual,Hydrazinium dinitrate (CAS 13464-98-7);
compliance_code_eu_223424,1C111.a.4.k.,product_trade_compliance.regime_eu_dual,Diimido oxalic acid dihydrazine (CAS 3457-37-2);
compliance_code_eu_223425,1C111.a.4.l.,product_trade_compliance.regime_eu_dual,2-hydroxyethylhydrazine nitrate (HEHN);
compliance_code_eu_223426,1C111.a.4.m.,product_trade_compliance.regime_eu_dual,See Military Goods Controls for Hydrazinium perchlorate;
compliance_code_eu_223427,1C111.a.4.n.,product_trade_compliance.regime_eu_dual,Hydrazinium diperchlorate (CAS 13812-39-0);
compliance_code_eu_223428,1C111.a.4.o.,product_trade_compliance.regime_eu_dual,Methylhydrazine nitrate (MHN) (CAS 29674-96-2);
compliance_code_eu_223429,1C111.a.4.p.,product_trade_compliance.regime_eu_dual,"1,1-Diethylhydrazine nitrate (DEHN) / 1,2-Diethylhydrazine nitrate (DEHN) (CAS 363453-17-2);"
compliance_code_eu_223430,1C111.a.4.q.,product_trade_compliance.regime_eu_dual,"3,6-Dihydrazino tetrazine nitrate (1,4-dihydrazine nitrate) (DHTN);"
compliance_code_eu_223431,1C111.a.5.,product_trade_compliance.regime_eu_dual,"High energy density materials, other than that specified in the Military Goods Controls, usable in ‘missiles’ or unmanned aerial vehicles specified in 9A012 or 9A112.a.;"
compliance_code_eu_223432,1C111.a.5.a.,product_trade_compliance.regime_eu_dual,"Mixed fuel that incorporate both solid and liquid fuels, such as boron slurry, having a mass-based energy density of 40 × 10^6 J/kg or greater;"
compliance_code_eu_223433,1C111.a.5.b.,product_trade_compliance.regime_eu_dual,"Other high energy density fuels and fuel additives (e.g., cubane, ionic solutions, JP-10) having a volume-based energy density of 37,5 × 10^9 J/m3 or greater, measured at 20 °C and one atmosphere (101,325 kPa) pressure;"
compliance_code_eu_223434,1C111.a.6.,product_trade_compliance.regime_eu_dual,Hydrazine replacement fuels as follows:
compliance_code_eu_223435,1C111.a.6.a.,product_trade_compliance.regime_eu_dual,2-Dimethylaminoethylazide (DMAZ) (CAS 86147-04-8);
compliance_code_eu_223436,1C111.b.,product_trade_compliance.regime_eu_dual,Polymeric substances:
compliance_code_eu_223437,1C111.b.1.,product_trade_compliance.regime_eu_dual,Carboxy-terminated polybutadiene (including carboxyl-terminated polybutadiene) (CTPB);
compliance_code_eu_223438,1C111.b.2.,product_trade_compliance.regime_eu_dual,"Hydroxy-terminated polybutadiene (including hydroxyl-terminated polybutadiene) (HTPB) (CAS 69102-90-5), other than that specified in the Military Goods Controls;"
compliance_code_eu_223439,1C111.b.3.,product_trade_compliance.regime_eu_dual,Polybutadiene-acrylic acid (PBAA);
compliance_code_eu_223440,1C111.b.4.,product_trade_compliance.regime_eu_dual,Polybutadiene-acrylic acid-acrylonitrile (PBAN) (CAS 25265-19-4 / CAS 68891-50-9);
compliance_code_eu_223441,1C111.b.5.,product_trade_compliance.regime_eu_dual,Polytetrahydrofuran polyethylene glycol (TPEG);
compliance_code_eu_223442,1C111.b.6.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR polyglycidyl nitrate (PGN or poly-GLYN) (CAS 27814-48-8).
compliance_code_eu_223443,1C111.c.,product_trade_compliance.regime_eu_dual,Other propellant additives and agents:
compliance_code_eu_223444,1C111.c.1.,product_trade_compliance.regime_eu_dual,"SEE MILITARY GOODS CONTROLS FOR Carboranes, decaboranes, pentaboranes and derivatives thereof;"
compliance_code_eu_223445,1C111.c.2.,product_trade_compliance.regime_eu_dual,Triethylene glycol dinitrate (TEGDN) (CAS 111-22-8);
compliance_code_eu_223446,1C111.c.3.,product_trade_compliance.regime_eu_dual,2-Nitrodiphenylamine (CAS 119-75-5);
compliance_code_eu_223447,1C111.c.4.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR trimethylolethane trinitrate (TMETN) (CAS 3032-55-1);
compliance_code_eu_223448,1C111.c.5.,product_trade_compliance.regime_eu_dual,Diethylene glycol dinitrate (DEGDN) (CAS 693-21-0);
compliance_code_eu_223449,1C111.c.6.,product_trade_compliance.regime_eu_dual,Ferrocene derivatives as follows:
compliance_code_eu_223450,1C111.c.6.a.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR catocene (CAS 37206-42-1);
compliance_code_eu_223451,1C111.c.6.b.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Ethyl ferrocene (CAS 1273-89-8);
compliance_code_eu_223452,1C111.c.6.c.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR n-Propyl ferrocene (CAS 1273-92-3)/iso-propyl ferrocene (CAS 12126-81-7);
compliance_code_eu_223453,1C111.c.6.d.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR n-butyl ferrocene (CAS 31904-29-7);
compliance_code_eu_223454,1C111.c.6.e.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Pentyl ferrocene (CAS 1274-00-6);
compliance_code_eu_223455,1C111.c.6.f.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Dicyclopentyl ferrocene (CAS 125861-17-8);
compliance_code_eu_223456,1C111.c.6.g.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Dicyclohexyl ferrocene;
compliance_code_eu_223457,1C111.c.6.h.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Diethyl ferrocene (CAS 1273-97-8);
compliance_code_eu_223458,1C111.c.6.i.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Dipropyl ferrocene;
compliance_code_eu_223459,1C111.c.6.j.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Dibutyl ferrocene (CAS 1274-08-4);
compliance_code_eu_223460,1C111.c.6.k.,product_trade_compliance.regime_eu_dual,SEE MILITARY GOODS CONTROLS FOR Dihexyl ferrocene (CAS 93894-59-8);
compliance_code_eu_223461,1C111.c.6.l.,product_trade_compliance.regime_eu_dual,"SEE MILITARY GOODS CONTROLS FOR Acetyl ferrocene (CAS 1271-55-2) / 1,1""-diacetyl ferrocene (CAS 1273-94-5);"
compliance_code_eu_223462,1C111.c.6.m.,product_trade_compliance.regime_eu_dual,"SEE MILITARY GOODS CONTROLS FOR Ferrocene carboxylic acid (CAS 1271-42-7) / 1,1""-Ferrocenedicarboxylic acid (CAS 1293-87-4);"
