id,class_id:id,classification_code,label_ids:id,limited_quantity,limited_quantity_uom_id:id,name,packing_instruction_ids:id,transport_category,tunnel_restriction_code,un_number
adr_goods_3228,adr_class_4_1,SR1,adr_label_4_1,500,uom.product_uom_gram,SELF-REACTIVE SOLID TYPE E,adr_packing_instruction_P520,2,D,3228
adr_goods_3229,adr_class_4_1,SR1,adr_label_4_1,125,uom.product_uom_milliliter,SELF-REACTIVE LIQUID TYPE F,"adr_packing_instruction_P520,adr_packing_instruction_IBC99",2,D,3229
adr_goods_3230,adr_class_4_1,SR1,adr_label_4_1,500,uom.product_uom_gram,SELF-REACTIVE SOLID TYPE F,"adr_packing_instruction_P520,adr_packing_instruction_IBC99",2,D,3230
adr_goods_3231,adr_class_4_1,SR2,"adr_label_4_1,adr_label_1",,,"SELF-REACTIVE LIQUID TYPE B, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,B,3231
adr_goods_3232,adr_class_4_1,SR2,"adr_label_4_1,adr_label_1",,,"SELF-REACTIVE SOLID TYPE B, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,B,3232
adr_goods_3233,adr_class_4_1,SR2,adr_label_4_1,,,"SELF-REACTIVE LIQUID TYPE C, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,D,3233
adr_goods_3234,adr_class_4_1,SR2,adr_label_4_1,,,"SELF-REACTIVE SOLID TYPE C, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,D,3234
adr_goods_3235,adr_class_4_1,SR2,adr_label_4_1,,,"SELF-REACTIVE LIQUID TYPE D, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,D,3235
adr_goods_3236,adr_class_4_1,SR2,adr_label_4_1,,,"SELF-REACTIVE SOLID TYPE D, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,D,3236
adr_goods_3237,adr_class_4_1,SR2,adr_label_4_1,,,"SELF-REACTIVE LIQUID TYPE E, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,D,3237
adr_goods_3238,adr_class_4_1,SR2,adr_label_4_1,,,"SELF-REACTIVE SOLID TYPE E, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,D,3238
adr_goods_3239,adr_class_4_1,SR2,adr_label_4_1,,,"SELF-REACTIVE LIQUID TYPE F, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,D,3239
adr_goods_3240,adr_class_4_1,SR2,adr_label_4_1,,,"SELF-REACTIVE SOLID TYPE F, TEMPERATURE CONTROLLED",adr_packing_instruction_P520,1,D,3240
adr_goods_3241,adr_class_4_1,SR1,adr_label_4_1,5,uom.product_uom_kgm,"2-BROMO-2-NITROPROPANE-1,3-DIOL","adr_packing_instruction_P520,adr_packing_instruction_IBC08",3,D,3241
adr_goods_3242,adr_class_4_1,SR1,adr_label_4_1,1,uom.product_uom_kgm,AZODICARBONAMIDE,adr_packing_instruction_P409,2,D,3242
adr_goods_3243,adr_class_6_1,T9,adr_label_6_1,500,uom.product_uom_gram,"SOLIDS CONTAINING TOXIC LIQUID, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC02",2,D/E,3243
adr_goods_3244,adr_class_8,C10,adr_label_8,1,uom.product_uom_kgm,"SOLIDS CONTAINING CORROSIVE LIQUID, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC05",2,E,3244
adr_goods_3245_M8_9_219/637_P904/IBC08_2,adr_class_9,M8,adr_label_9,,,GENETICALLY MODIFIED MICROORGANISMS or GENETICALLY MODIFIED ORGANISMS,"adr_packing_instruction_P904,adr_packing_instruction_IBC08",2,E,3245
adr_goods_3245_M8_9/2dot2_219/637_P904/IBC08_2,adr_class_9,M8,"adr_label_9,adr_label_2_2",,,"GENETICALLY MODIFIED MICROORGANISMS or GENETICALLY MODIFIED ORGANISMS, in refrigerated liquid nitrogen","adr_packing_instruction_P904,adr_packing_instruction_IBC08",2,E,3245
adr_goods_3246,adr_class_6_1,TC1,"adr_label_6_1,adr_label_8",,,METHANESULPHONYL CHLORIDE,adr_packing_instruction_P602,1,C/D,3246
adr_goods_3247,adr_class_5_1,O2,adr_label_5_1,1,uom.product_uom_kgm,"SODIUM PEROXOBORATE, ANHYDROUS","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,3247
adr_goods_3248_1L,adr_class_3,FT1,"adr_label_3,adr_label_6_1",1,uom.product_uom_litre,"MEDICINE, LIQUID, FLAMMABLE, TOXIC, N.O.S.",adr_packing_instruction_P001,2,D/E,3248
adr_goods_3248_5L,adr_class_3,FT1,"adr_label_3,adr_label_6_1",5,uom.product_uom_litre,"MEDICINE, LIQUID, FLAMMABLE, TOXIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_R001",3,D/E,3248
adr_goods_3249_500g,adr_class_6_1,T2,adr_label_6_1,500,uom.product_uom_gram,"MEDICINE, SOLID, TOXIC, N.O.S.",adr_packing_instruction_P002,2,D/E,3249
adr_goods_3249_5kg,adr_class_6_1,T2,adr_label_6_1,5,uom.product_uom_kgm,"MEDICINE, SOLID, TOXIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,3249
adr_goods_3250,adr_class_6_1,TC1,"adr_label_6_1,adr_label_8",,,"CHLOROACETIC ACID, MOLTEN",,0,D/E,3250
adr_goods_3251,adr_class_4_1,SR1,adr_label_4_1,5,uom.product_uom_kgm,ISOSORBIDE-5-MONONITRATE,adr_packing_instruction_P409,3,D,3251
adr_goods_3252,adr_class_2,2F,adr_label_2_1,,,DIFLUOROMETHANE (REFRIGERANT GAS R 32),adr_packing_instruction_P200,2,B/D,3252
adr_goods_3253,adr_class_8,C6,adr_label_8,5,uom.product_uom_kgm,DISODIUM TRIOXOSILICATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,3253
adr_goods_3254,adr_class_4_2,S1,adr_label_4_2,,,TRIBUTYLPHOSPHANE,adr_packing_instruction_P400,0,B/E,3254
adr_goods_3255,adr_class_4_2,SC1,,,,tert-BUTYL HYPOCHLORITE,,CARRIAGE_PROHIBITED,CARRIAGE_PROHIBITED,3255
adr_goods_3256_F2_3_274/560_P099/IBC99_3_lower_flashpoint,adr_class_3,F2,adr_label_3,,,"ELEVATED TEMPERATURE LIQUID, FLAMMABLE, N.O.S. with flashpoint above 60° C, at or above its flashpoint and below 100° C","adr_packing_instruction_P099,adr_packing_instruction_IBC99",3,D/E,3256
adr_goods_3256_F2_3_274/560_P099/IBC99_3,adr_class_3,F2,adr_label_3,,,"ELEVATED TEMPERATURE LIQUID, FLAMMABLE, N.O.S. with flashpoint above 60° C, at or above its flashpoint and at or above 100° C","adr_packing_instruction_P099,adr_packing_instruction_IBC99",3,D/E,3256
adr_goods_3257_M9_9_274/643/668_P099/IBC99_3,adr_class_9,M9,adr_label_9,,,"ELEVATED TEMPERATURE LIQUID, N.O.S., at or above 100 °C and below its flash-point (including molten metals, molten salts, etc.), filled at a temperature higher than 190 °C","adr_packing_instruction_P099,adr_packing_instruction_IBC99",3,D,3257
adr_goods_3257_M9_9_274/643/668_P099/IBC99_3_lower_fill_temperature,adr_class_9,M9,adr_label_9,,,"ELEVATED TEMPERATURE LIQUID, N.O.S., at or above 100 °C and below its flash-point (including molten metals, molten salts, etc.), filled at or below 190 °C","adr_packing_instruction_P099,adr_packing_instruction_IBC99",3,D,3257
adr_goods_3258,adr_class_9,M10,adr_label_9,,,"ELEVATED TEMPERATURE SOLID, N.O.S., at or above 240 °C","adr_packing_instruction_P099,adr_packing_instruction_IBC99",3,D,3258
adr_goods_3259,adr_class_8,C8,adr_label_8,,,"AMINES, SOLID, CORROSIVE, N.O.S. or POLYAMINES, SOLID, CORROSIVE, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,E,3259
adr_goods_3259_1kg,adr_class_8,C8,adr_label_8,1,uom.product_uom_kgm,"AMINES, SOLID, CORROSIVE, N.O.S. or POLYAMINES, SOLID, CORROSIVE, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,3259
adr_goods_3259_5kg,adr_class_8,C8,adr_label_8,5,uom.product_uom_kgm,"AMINES, SOLID, CORROSIVE, N.O.S. or POLYAMINES, SOLID, CORROSIVE, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,3259
adr_goods_3260,adr_class_8,C2,adr_label_8,,,"CORROSIVE SOLID, ACIDIC, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,E,3260
adr_goods_3260_1kg,adr_class_8,C2,adr_label_8,1,uom.product_uom_kgm,"CORROSIVE SOLID, ACIDIC, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,3260
adr_goods_3260_5kg,adr_class_8,C2,adr_label_8,5,uom.product_uom_kgm,"CORROSIVE SOLID, ACIDIC, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,3260
adr_goods_3261,adr_class_8,C4,adr_label_8,,,"CORROSIVE SOLID, ACIDIC, ORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,E,3261
adr_goods_3261_1kg,adr_class_8,C4,adr_label_8,1,uom.product_uom_kgm,"CORROSIVE SOLID, ACIDIC, ORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,3261
adr_goods_3261_5kg,adr_class_8,C4,adr_label_8,5,uom.product_uom_kgm,"CORROSIVE SOLID, ACIDIC, ORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,3261
adr_goods_3262,adr_class_8,C6,adr_label_8,,,"CORROSIVE SOLID, BASIC, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,E,3262
adr_goods_3262_1kg,adr_class_8,C6,adr_label_8,1,uom.product_uom_kgm,"CORROSIVE SOLID, BASIC, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,3262
adr_goods_3262_5kg,adr_class_8,C6,adr_label_8,5,uom.product_uom_kgm,"CORROSIVE SOLID, BASIC, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,3262
adr_goods_3263,adr_class_8,C8,adr_label_8,,,"CORROSIVE SOLID, BASIC, ORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,E,3263
adr_goods_3263_1kg,adr_class_8,C8,adr_label_8,1,uom.product_uom_kgm,"CORROSIVE SOLID, BASIC, ORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,3263
adr_goods_3263_5kg,adr_class_8,C8,adr_label_8,5,uom.product_uom_kgm,"CORROSIVE SOLID, BASIC, ORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,3263
adr_goods_3264,adr_class_8,C1,adr_label_8,,,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S.",adr_packing_instruction_P001,1,E,3264
adr_goods_3264_1L,adr_class_8,C1,adr_label_8,1,uom.product_uom_litre,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,3264
adr_goods_3264_5L,adr_class_8,C1,adr_label_8,5,uom.product_uom_litre,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,3264
adr_goods_3265,adr_class_8,C3,adr_label_8,,,"CORROSIVE LIQUID, ACIDIC, ORGANIC, N.O.S.",adr_packing_instruction_P001,1,E,3265
adr_goods_3265_1L,adr_class_8,C3,adr_label_8,1,uom.product_uom_litre,"CORROSIVE LIQUID, ACIDIC, ORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,3265
adr_goods_3265_5L,adr_class_8,C3,adr_label_8,5,uom.product_uom_litre,"CORROSIVE LIQUID, ACIDIC, ORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,3265
adr_goods_3266,adr_class_8,C5,adr_label_8,,,"CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S.",adr_packing_instruction_P001,1,E,3266
adr_goods_3266_1L,adr_class_8,C5,adr_label_8,1,uom.product_uom_litre,"CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,3266
adr_goods_3266_5L,adr_class_8,C5,adr_label_8,5,uom.product_uom_litre,"CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,3266
adr_goods_3267,adr_class_8,C7,adr_label_8,,,"CORROSIVE LIQUID, BASIC, ORGANIC, N.O.S.",adr_packing_instruction_P001,1,E,3267
adr_goods_3267_1L,adr_class_8,C7,adr_label_8,1,uom.product_uom_litre,"CORROSIVE LIQUID, BASIC, ORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,3267
adr_goods_3267_5L,adr_class_8,C7,adr_label_8,5,uom.product_uom_litre,"CORROSIVE LIQUID, BASIC, ORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,3267
adr_goods_3268,adr_class_9,M5,adr_label_9,,,"SAFETY DEVICES, electrically initiated","adr_packing_instruction_P902,adr_packing_instruction_LP902",4,E,3268
adr_goods_3269_F3_3_236/340_5L_P302/R001_2,adr_class_3,F3,adr_label_3,5,uom.product_uom_litre,POLYESTER RESIN KIT,"adr_packing_instruction_P302,adr_packing_instruction_R001",2,E,3269
adr_goods_3269_F3_3_236/340_5L_P302/R001_3,adr_class_3,F3,adr_label_3,5,uom.product_uom_litre,POLYESTER RESIN KIT,"adr_packing_instruction_P302,adr_packing_instruction_R001",3,E,3269
adr_goods_3270,adr_class_4_1,F1,adr_label_4_1,1,uom.product_uom_kgm,"NITROCELLULOSE MEMBRANE FILTERS, with not more than 12.6% nitrogen, by dry mass",adr_packing_instruction_P411,2,E,3270
adr_goods_3271_1L,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,"ETHERS, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,3271
adr_goods_3271_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"ETHERS, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,3271
adr_goods_3272_1L,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,"ESTERS, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,3272
adr_goods_3272_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"ESTERS, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,3272
adr_goods_3273,adr_class_3,FT1,"adr_label_3,adr_label_6_1",,,"NITRILES, FLAMMABLE, TOXIC, N.O.S.",adr_packing_instruction_P001,1,C/E,3273
adr_goods_3273_1L,adr_class_3,FT1,"adr_label_3,adr_label_6_1",1,uom.product_uom_litre,"NITRILES, FLAMMABLE, TOXIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3273
adr_goods_3274,adr_class_3,FC,"adr_label_3,adr_label_8",1,uom.product_uom_litre,"ALCOHOLATES SOLUTION, N.O.S., in alcohol","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3274
adr_goods_3275,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",,,"NITRILES, TOXIC, FLAMMABLE, N.O.S.",adr_packing_instruction_P001,1,C/D,3275
adr_goods_3275_100ml,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",100,uom.product_uom_milliliter,"NITRILES, TOXIC, FLAMMABLE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3275
adr_goods_3276,adr_class_6_1,T1,adr_label_6_1,,,"NITRILES, LIQUID, TOXIC, N.O.S.",adr_packing_instruction_P001,1,C/E,3276
adr_goods_3276_100ml,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,"NITRILES, LIQUID, TOXIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3276
adr_goods_3276_5L,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,"NITRILES, LIQUID, TOXIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,3276
adr_goods_3277,adr_class_6_1,TC1,"adr_label_6_1,adr_label_8",100,uom.product_uom_milliliter,"CHLOROFORMATES, TOXIC, CORROSIVE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3277
adr_goods_3278,adr_class_6_1,T1,adr_label_6_1,,,"ORGANOPHOSPHORUS COMPOUND, LIQUID, TOXIC, N.O.S.",adr_packing_instruction_P001,1,C/E,3278
adr_goods_3278_100ml,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,"ORGANOPHOSPHORUS COMPOUND, LIQUID, TOXIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3278
adr_goods_3278_5L,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,"ORGANOPHOSPHORUS COMPOUND, LIQUID, TOXIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,3278
adr_goods_3279,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",,,"ORGANOPHOSPHORUS COMPOUND, TOXIC, FLAMMABLE, N.O.S.",adr_packing_instruction_P001,1,C/D,3279
adr_goods_3279_100ml,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",100,uom.product_uom_milliliter,"ORGANOPHOSPHORUS COMPOUND, TOXIC, FLAMMABLE, N.O.S.",adr_packing_instruction_P001,2,D/E,3279
adr_goods_3280,adr_class_6_1,T3,adr_label_6_1,,,"ORGANOARSENIC COMPOUND, LIQUID, N.O.S.",adr_packing_instruction_P001,1,C/E,3280
adr_goods_3280_100ml,adr_class_6_1,T3,adr_label_6_1,100,uom.product_uom_milliliter,"ORGANOARSENIC COMPOUND, LIQUID, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3280
adr_goods_3280_5L,adr_class_6_1,T3,adr_label_6_1,5,uom.product_uom_litre,"ORGANOARSENIC COMPOUND, LIQUID, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,3280
adr_goods_3281,adr_class_6_1,T3,adr_label_6_1,,,"METAL CARBONYLS, LIQUID, N.O.S.",adr_packing_instruction_P601,1,C/E,3281
adr_goods_3281_100ml,adr_class_6_1,T3,adr_label_6_1,100,uom.product_uom_milliliter,"METAL CARBONYLS, LIQUID, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3281
adr_goods_3281_5L,adr_class_6_1,T3,adr_label_6_1,5,uom.product_uom_litre,"METAL CARBONYLS, LIQUID, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,3281
adr_goods_3282,adr_class_6_1,T3,adr_label_6_1,,,"ORGANOMETALLIC COMPOUND, LIQUID, TOXIC, N.O.S.",adr_packing_instruction_P001,1,C/E,3282
adr_goods_3282_100ml,adr_class_6_1,T3,adr_label_6_1,100,uom.product_uom_milliliter,"ORGANOMETALLIC COMPOUND, LIQUID, TOXIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3282
adr_goods_3282_5L,adr_class_6_1,T3,adr_label_6_1,5,uom.product_uom_litre,"ORGANOMETALLIC COMPOUND, LIQUID, TOXIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,3282
adr_goods_3283,adr_class_6_1,T5,adr_label_6_1,,,"SELENIUM COMPOUND, SOLID, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,3283
adr_goods_3283_500g,adr_class_6_1,T5,adr_label_6_1,500,uom.product_uom_gram,"SELENIUM COMPOUND, SOLID, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,3283
adr_goods_3283_5kg,adr_class_6_1,T5,adr_label_6_1,5,uom.product_uom_kgm,"SELENIUM COMPOUND, SOLID, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_R001,adr_packing_instruction_LP02",2,E,3283
adr_goods_3284,adr_class_6_1,T5,adr_label_6_1,,,"TELLURIUM COMPOUND, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,3284
adr_goods_3284_500g,adr_class_6_1,T5,adr_label_6_1,500,uom.product_uom_gram,"TELLURIUM COMPOUND, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,3284
adr_goods_3284_5kg,adr_class_6_1,T5,adr_label_6_1,5,uom.product_uom_kgm,"TELLURIUM COMPOUND, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_R001,adr_packing_instruction_LP02",2,E,3284
adr_goods_3285,adr_class_6_1,T5,adr_label_6_1,,,"VANADIUM COMPOUND, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,3285
adr_goods_3285_500g,adr_class_6_1,T5,adr_label_6_1,500,uom.product_uom_gram,"VANADIUM COMPOUND, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,3285
adr_goods_3285_5kg,adr_class_6_1,T5,adr_label_6_1,5,uom.product_uom_kgm,"VANADIUM COMPOUND, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_R001,adr_packing_instruction_LP02",2,E,3285
adr_goods_3286,adr_class_3,FTC,"adr_label_3,adr_label_6_1,adr_label_8",,,"FLAMMABLE LIQUID, TOXIC, CORROSIVE, N.O.S.",adr_packing_instruction_P001,1,C/E,3286
adr_goods_3286_1L,adr_class_3,FTC,"adr_label_3,adr_label_6_1,adr_label_8",1,uom.product_uom_litre,"FLAMMABLE LIQUID, TOXIC, CORROSIVE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3286
adr_goods_3287,adr_class_6_1,T4,adr_label_6_1,,,"TOXIC LIQUID, INORGANIC, N.O.S.",adr_packing_instruction_P001,1,C/E,3287
adr_goods_3287_100ml,adr_class_6_1,T4,adr_label_6_1,100,uom.product_uom_milliliter,"TOXIC LIQUID, INORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3287
adr_goods_3287_5L,adr_class_6_1,T4,adr_label_6_1,5,uom.product_uom_litre,"TOXIC LIQUID, INORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,3287
adr_goods_3288,adr_class_6_1,T5,adr_label_6_1,,,"TOXIC SOLID, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,3288
adr_goods_3288_500g,adr_class_6_1,T5,adr_label_6_1,500,uom.product_uom_gram,"TOXIC SOLID, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,3288
adr_goods_3288_5kg,adr_class_6_1,T5,adr_label_6_1,5,uom.product_uom_kgm,"TOXIC SOLID, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,3288
adr_goods_3289,adr_class_6_1,TC3,"adr_label_6_1,adr_label_8",,,"TOXIC LIQUID, CORROSIVE, INORGANIC, N.O.S.",adr_packing_instruction_P001,1,C/E,3289
adr_goods_3289_100ml,adr_class_6_1,TC3,"adr_label_6_1,adr_label_8",100,uom.product_uom_milliliter,"TOXIC LIQUID, CORROSIVE, INORGANIC, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,3289
adr_goods_3290,adr_class_6_1,TC4,"adr_label_6_1,adr_label_8",,,"TOXIC SOLID, CORROSIVE, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC05",1,C/E,3290
adr_goods_3290_500g,adr_class_6_1,TC4,"adr_label_6_1,adr_label_8",500,uom.product_uom_gram,"TOXIC SOLID, CORROSIVE, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC06",2,D/E,3290
adr_goods_3291_I3_6dot2_565_P621/IBC620/LP621_2,adr_class_6_2,I3,adr_label_6_2,,,"CLINICAL WASTE, UNSPECIFIED, N.O.S. or (BIO) MEDICAL WASTE, N.O.S. or REGULATED MEDICAL WASTE, N.O.S.","adr_packing_instruction_P621,adr_packing_instruction_IBC620,adr_packing_instruction_LP621",2,-,3291
adr_goods_3291_I3_6dot2/2dot2_565_P621/IBC620/LP621_2,adr_class_6_2,I3,"adr_label_6_2,adr_label_2_2",,,"CLINICAL WASTE, UNSPECIFIED, N.O.S. or (BIO) MEDICAL WASTE, N.O.S. or REGULATED MEDICAL WASTE, N.O.S., in refrigerated liquid nitrogen","adr_packing_instruction_P621,adr_packing_instruction_IBC620,adr_packing_instruction_LP621",2,-,3291
adr_goods_3292,adr_class_4_3,W3,adr_label_4_3,,,"BATTERIES, CONTAINING SODIUM, or CELLS, CONTAINING SODIUM",adr_packing_instruction_P408,2,E,3292
adr_goods_3293,adr_class_6_1,T4,adr_label_6_1,5,uom.product_uom_litre,"HYDRAZINE, AQUEOUS SOLUTION with not more than 37% hydrazine, by mass","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,3293
adr_goods_3294,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",,,"HYDROGEN CYANIDE, SOLUTION IN ALCOHOL with not more than 45% hydrogen cyanide",adr_packing_instruction_P601,0,C/D,3294
